,edit_count,sentiment,neg_sentiment
2013-03-27,13.866666666666667,-0.2987900745991865,0.624651197790584
2013-03-28,14.3,-0.27464221566728175,0.612746435885822
2013-03-29,14.466666666666667,-0.24846610646684958,0.593698816838203
2013-03-30,14.2,-0.27677434222292413,0.6088503319897182
2013-03-31,14.566666666666666,-0.25474435060943007,0.5949614431008292
2013-04-01,16.6,-0.22133950852625794,0.5772195076169583
2013-04-02,16.033333333333335,-0.19760345915893607,0.564997285394736
2013-04-03,16.166666666666668,-0.1943079994116216,0.5638861742836251
2013-04-04,16.066666666666666,-0.18372275207664177,0.5567433171407679
2013-04-05,16.366666666666667,-0.21470752686044736,0.5900766504741012
2013-04-06,14.366666666666667,-0.2107945089264858,0.5858438462412969
2013-04-07,14.666666666666666,-0.20940453237324314,0.5844729948704456
2013-04-08,14.433333333333334,-0.2106215300410981,0.586041622321426
2013-04-09,16.866666666666667,-0.21583127283565806,0.5887842383551812
2013-04-10,17.666666666666668,-0.2293808761919135,0.5965620161329589
2013-04-11,17.433333333333334,-0.22035105072657718,0.5907277537769574
2013-04-12,18.066666666666666,-0.20614517801205767,0.5837833093325132
2013-04-13,19.0,-0.2029688729106823,0.5819651275143313
2013-04-14,19.3,-0.18232499583068973,0.5698439153931191
2013-04-15,19.7,-0.18972451958560432,0.5892883598375637
2013-04-16,19.833333333333332,-0.2557722297658869,0.622621693170897
2013-04-17,20.233333333333334,-0.25507393496374137,0.6220156325648364
2013-04-18,19.5,-0.2533087699536123,0.620859272584947
2013-04-19,19.3,-0.2786841893120247,0.6325259392516137
2013-04-20,19.066666666666666,-0.27738096660279277,0.6347481614738357
2013-04-21,18.233333333333334,-0.24147279010120076,0.6167994435251178
2013-04-22,17.6,-0.2831618050327206,0.6384661101917845
2013-04-23,17.366666666666667,-0.28871201819085124,0.6426327768584511
2013-04-24,17.266666666666666,-0.2775289723153928,0.6369184911441654
2013-04-25,16.566666666666666,-0.2544856644285227,0.623573896549571
2013-04-26,16.233333333333334,-0.2747715835079365,0.6338303068059812
2013-04-27,15.833333333333334,-0.2698340963768632,0.6290684020440764
2013-04-28,15.633333333333333,-0.24082231266347695,0.6147826877583621
2013-04-29,15.933333333333334,-0.22366760664232702,0.6064493544250288
2013-04-30,15.733333333333333,-0.2265885253056698,0.6092271322028064
2013-05-01,13.733333333333333,-0.2599258124778643,0.6269690676866774
2013-05-02,13.633333333333333,-0.2717884712699361,0.6158579565755663
2013-05-03,13.333333333333334,-0.28617620639833885,0.622524623242233
2013-05-04,13.266666666666667,-0.3140846418622442,0.6391912899088996
2013-05-05,13.2,-0.3161919648036256,0.6391912899088996
2013-05-06,13.2,-0.3134804601058259,0.6391912899088997
2013-05-07,11.8,-0.3066762239984236,0.61935002006763
2013-05-08,11.466666666666667,-0.31308093957618494,0.6060166867342965
2013-05-09,8.9,-0.340741063271989,0.619940737367208
2013-05-10,8.233333333333333,-0.33190389492282896,0.6154962929227635
2013-05-11,7.0,-0.3288224988535468,0.6133595407860113
2013-05-12,6.333333333333333,-0.32877549413397156,0.6119706518971224
2013-05-13,5.233333333333333,-0.3245950951592158,0.5937888337153043
2013-05-14,4.866666666666666,-0.3175019190038364,0.5725767125031831
2013-05-15,4.533333333333333,-0.30929005149256394,0.5697989347254052
2013-05-16,4.433333333333334,-0.2441119810268403,0.5364656013920719
2013-05-17,4.166666666666667,-0.24706389290563255,0.537547852474323
2013-05-18,3.7666666666666666,-0.25205102304735827,0.5399007936507937
2013-05-19,3.6333333333333333,-0.23392864455897658,0.5149007936507937
2013-05-20,3.6,-0.1956739457791287,0.4926785714285714
2013-05-21,3.6333333333333333,-0.26157073997907226,0.5260119047619047
2013-05-22,3.6333333333333333,-0.2614920658216117,0.5260119047619047
2013-05-23,3.8,-0.23064408954765117,0.509345238095238
2013-05-24,3.7333333333333334,-0.2542080799135424,0.5217261904761905
2013-05-25,3.3666666666666667,-0.2874714301171757,0.5404761904761906
2013-05-26,4.8,-0.2667696224662088,0.5303312629399586
2013-05-27,5.766666666666667,-0.28584407310775883,0.5426968543378081
2013-05-28,5.733333333333333,-0.3188819700587985,0.5426968543378081
2013-05-29,5.433333333333334,-0.2934933423111038,0.5288079654489192
2013-05-30,5.233333333333333,-0.28113346753278007,0.5065857432266969
2013-05-31,5.166666666666667,-0.2479193981265886,0.4732524098933636
2013-06-01,5.533333333333333,-0.2734331583754086,0.5035554401963939
2013-06-02,5.766666666666667,-0.2248711097514494,0.4785554401963939
2013-06-03,5.8,-0.22617580277481314,0.4785554401963939
2013-06-04,5.933333333333334,-0.22126347991197332,0.4755251371660909
2013-06-05,6.166666666666667,-0.24306074790526452,0.48774735938831315
2013-06-06,6.4,-0.27494229715009977,0.5210806927216465
2013-06-07,6.433333333333334,-0.3081596279237713,0.5544140260549798
2013-06-08,6.366666666666666,-0.27514819444160116,0.5210806927216465
2013-06-09,6.033333333333333,-0.2689670493298814,0.5010806927216465
2013-06-10,6.033333333333333,-0.29866046509087535,0.5177473593883131
2013-06-11,5.966666666666667,-0.3076935490065858,0.5260806927216464
2013-06-12,6.133333333333334,-0.31586123308480235,0.5460806927216465
2013-06-13,6.2,-0.3166149119629508,0.5627473593883131
2013-06-14,6.3,-0.3257721885138795,0.5660806927216464
2013-06-15,6.233333333333333,-0.35785264016132007,0.5660806927216464
2013-06-16,5.766666666666667,-0.34309061465743496,0.5422711689121226
2013-06-17,5.633333333333334,-0.36959636467777995,0.555604502245456
2013-06-18,5.633333333333334,-0.36959636467777995,0.555604502245456
2013-06-19,5.566666666666666,-0.4029179400015206,0.555604502245456
2013-06-20,5.5,-0.3702740923373233,0.5222711689121227
2013-06-21,5.466666666666667,-0.33703634895963774,0.4889378355787893
2013-06-22,5.4,-0.35780361120651144,0.49727116891212264
2013-06-23,5.266666666666667,-0.30487723096956787,0.4706045022454559
2013-06-24,5.1,-0.2724347736909983,0.4372711689121226
2013-06-25,3.566666666666667,-0.25982411360794627,0.4140827631150212
2013-06-26,2.8,-0.24488602538989565,0.40588383838383835
2013-06-27,2.8,-0.24488602538989565,0.40588383838383835
2013-06-28,2.7,-0.2547240269854988,0.3947727272727272
2013-06-29,2.7,-0.2547240269854988,0.3947727272727272
2013-06-30,2.7,-0.2547240269854988,0.3947727272727272
2013-07-01,2.3666666666666667,-0.2621749969994351,0.39780303030303027
2013-07-02,2.1,-0.2774588306919063,0.38946969696969697
2013-07-03,2.0,-0.2450190087333644,0.35613636363636364
2013-07-04,1.8666666666666667,-0.24928671247192793,0.35916666666666663
2013-07-05,1.7333333333333334,-0.2480395219699731,0.35805555555555557
2013-07-06,1.5,-0.21615797272513781,0.32472222222222225
2013-07-07,1.5333333333333334,-0.21612695049435374,0.32472222222222225
2013-07-08,1.6,-0.21736139050315295,0.3413888888888889
2013-07-09,1.6666666666666667,-0.25025086294800514,0.37472222222222223
2013-07-10,1.6,-0.2172349919000315,0.3413888888888889
2013-07-11,1.6,-0.18928777765423532,0.32472222222222225
2013-07-12,1.4666666666666666,-0.15116652837584887,0.3047222222222222
2013-07-13,1.4,-0.15041284949770048,0.28805555555555556
2013-07-14,1.2666666666666666,-0.17509782861859077,0.30138888888888893
2013-07-15,1.2666666666666666,-0.17509782861859077,0.30138888888888893
2013-07-16,1.3,-0.20767365844240263,0.33472222222222225
2013-07-17,1.2666666666666666,-0.17442801943610586,0.30138888888888893
2013-07-18,1.2666666666666666,-0.17442801943610586,0.30138888888888893
2013-07-19,1.3,-0.2077407613514908,0.33472222222222225
2013-07-20,1.3,-0.2077407613514908,0.33472222222222225
2013-07-21,1.3,-0.2077407613514908,0.33472222222222225
2013-07-22,1.1666666666666667,-0.1889193619409251,0.3097222222222223
2013-07-23,1.1666666666666667,-0.2551451330501882,0.3430555555555556
2013-07-24,1.1666666666666667,-0.2551451330501882,0.3430555555555556
2013-07-25,1.2,-0.2233375355719574,0.3430555555555556
2013-07-26,0.9333333333333333,-0.21508411741445937,0.32222222222222224
2013-07-27,1.1,-0.22456178919663508,0.34222222222222226
2013-07-28,1.1,-0.22456178919663508,0.34222222222222226
2013-07-29,1.1,-0.22456178919663508,0.34222222222222226
2013-07-30,1.1,-0.22456178919663508,0.34222222222222226
2013-07-31,1.2333333333333334,-0.1852170099436291,0.32222222222222224
2013-08-01,1.3666666666666667,-0.20457242326130942,0.34722222222222227
2013-08-02,1.3666666666666667,-0.20457242326130942,0.34722222222222227
2013-08-03,1.1333333333333333,-0.1721249446603987,0.31388888888888894
2013-08-04,1.0,-0.161129744052887,0.30833333333333335
2013-08-05,1.0333333333333334,-0.1937219274044037,0.3416666666666667
2013-08-06,1.0,-0.1287823331356049,0.30833333333333335
2013-08-07,1.0,-0.12337353348731997,0.30833333333333335
2013-08-08,0.9666666666666667,-0.12380188524723054,0.30833333333333335
2013-08-09,0.9666666666666667,-0.12380188524723054,0.30833333333333335
2013-08-10,0.9333333333333333,-0.09232580681641898,0.2916666666666667
2013-08-11,0.9,-0.12227937201658887,0.2916666666666667
2013-08-12,0.9,-0.12227937201658887,0.2916666666666667
2013-08-13,0.9,-0.12221199492613476,0.2916666666666667
2013-08-14,1.0,-0.11163231882784103,0.3027777777777778
2013-08-15,1.2666666666666666,-0.10395369130152243,0.29907407407407405
2013-08-16,1.2666666666666666,-0.10395369130152243,0.29907407407407405
2013-08-17,1.3,-0.13721710043924826,0.3324074074074074
2013-08-18,1.2666666666666666,-0.10390435852386333,0.29907407407407405
2013-08-19,1.3666666666666667,-0.13627649344779827,0.3324074074074074
2013-08-20,1.6666666666666667,-0.15420158591535357,0.35833333333333334
2013-08-21,1.7,-0.12926422244972655,0.35833333333333334
2013-08-22,1.8,-0.11386659032768674,0.35
2013-08-23,1.8666666666666667,-0.1464319337076611,0.38333333333333336
2013-08-24,1.9333333333333333,-0.21100286463896437,0.4166666666666667
2013-08-25,1.9333333333333333,-0.21100286463896437,0.4166666666666667
2013-08-26,1.8,-0.16910965383052826,0.39666666666666667
2013-08-27,1.8,-0.16910965383052826,0.39666666666666667
2013-08-28,1.8,-0.16910965383052826,0.39666666666666667
2013-08-29,1.8,-0.16910965383052826,0.39666666666666667
2013-08-30,1.8,-0.1955109626054764,0.41000000000000003
2013-08-31,1.7,-0.2087610940138499,0.41833333333333333
2013-09-01,1.8333333333333333,-0.22732260872920354,0.44333333333333336
2013-09-02,1.8666666666666667,-0.2605892305572828,0.4766666666666667
2013-09-03,1.8666666666666667,-0.28807148585716885,0.49333333333333335
2013-09-04,1.8666666666666667,-0.2887104019522667,0.49333333333333335
2013-09-05,1.8333333333333333,-0.3204636876781782,0.49333333333333335
2013-09-06,1.7666666666666666,-0.3246380473176638,0.4766666666666667
2013-09-07,1.7333333333333334,-0.29132022311290107,0.44333333333333336
2013-09-08,1.7333333333333334,-0.29132022311290107,0.44333333333333336
2013-09-09,1.7,-0.32322939882675805,0.44333333333333336
2013-09-10,1.7,-0.32322939882675805,0.44333333333333336
2013-09-11,1.7,-0.32322939882675805,0.44333333333333336
2013-09-12,1.6666666666666667,-0.29026686400175095,0.41000000000000003
2013-09-13,1.5666666666666667,-0.3008465401000447,0.3988888888888889
2013-09-14,1.2666666666666666,-0.2759493378025514,0.3692592592592593
2013-09-15,1.2666666666666666,-0.2759493378025514,0.3692592592592593
2013-09-16,1.2666666666666666,-0.20938164067489132,0.33592592592592596
2013-09-17,1.2666666666666666,-0.20938164067489132,0.33592592592592596
2013-09-18,1.1666666666666667,-0.17700950575095636,0.30259259259259264
2013-09-19,0.8666666666666667,-0.1590844132834011,0.27666666666666667
2013-09-20,0.8333333333333334,-0.18402177674902812,0.27666666666666667
2013-09-21,0.7,-0.166104403966003,0.25166666666666665
2013-09-22,0.7666666666666667,-0.11692989899052514,0.22666666666666666
2013-09-23,0.6666666666666666,-0.08416656553745269,0.19333333333333333
2013-09-24,0.6666666666666666,-0.08416656553745269,0.19333333333333333
2013-09-25,0.6333333333333333,-0.11658210456371307,0.19333333333333333
2013-09-26,0.7,-0.08594078520933787,0.19333333333333333
2013-09-27,0.7,-0.08594078520933787,0.19333333333333333
2013-09-28,0.7333333333333333,-0.05320766866207123,0.19333333333333333
2013-09-29,0.5666666666666667,-0.03318640887737275,0.16666666666666666
2013-09-30,0.5333333333333333,-0.0005808641513188755,0.13333333333333333
2013-10-01,0.43333333333333335,0.042918014029661805,0.10833333333333334
2013-10-02,0.43333333333333335,0.04357283860445023,0.10833333333333334
2013-10-03,0.5666666666666667,0.05905207147200902,0.09722222222222224
2013-10-04,0.5333333333333333,0.0922831709186236,0.0638888888888889
2013-10-05,0.8333333333333334,0.08182584085950145,0.08611111111111111
2013-10-06,1.1333333333333333,0.05596738628767155,0.11574074074074074
2013-10-07,1.1333333333333333,0.05596738628767153,0.11574074074074074
2013-10-08,1.1333333333333333,0.05596738628767153,0.11574074074074074
2013-10-09,1.1333333333333333,0.05596738628767153,0.11574074074074074
2013-10-10,1.1333333333333333,0.05596738628767153,0.11574074074074074
2013-10-11,1.1333333333333333,0.05596738628767153,0.11574074074074074
2013-10-12,1.1333333333333333,0.05596738628767153,0.11574074074074074
2013-10-13,1.1333333333333333,0.05596738628767153,0.11574074074074074
2013-10-14,1.1333333333333333,0.05596738628767153,0.11574074074074074
2013-10-15,1.4,0.07066531302752317,0.12407407407407407
2013-10-16,1.3666666666666667,0.03736102503758888,0.12407407407407407
2013-10-17,1.3666666666666667,0.03736102503758888,0.12407407407407407
2013-10-18,1.8,0.02824095654861199,0.1445868945868946
2013-10-19,1.9666666666666666,0.03132930922881829,0.15792022792022792
2013-10-20,2.3333333333333335,0.004496597170953265,0.18822325822325822
2013-10-21,3.6333333333333333,0.0030221824942707034,0.20446257446257446
2013-10-22,3.7333333333333334,-0.037001244926867696,0.22470066970066968
2013-10-23,4.3,-0.0474338658869911,0.2462692971516501
2013-10-24,4.733333333333333,-0.07054103587581893,0.2744744253567783
2013-10-25,4.733333333333333,-0.07054103587581893,0.2744744253567783
2013-10-26,4.933333333333334,-0.11697189310703854,0.2994744253567783
2013-10-27,5.3,-0.12667640817405237,0.3206865465688995
2013-10-28,5.433333333333334,-0.17807986947140547,0.34735321323556617
2013-10-29,5.933333333333334,-0.19902977187343557,0.37401987990223284
2013-10-30,6.7,-0.20667752973190542,0.3943097349746966
2013-10-31,6.966666666666667,-0.23592046893036406,0.4128282534932151
2013-11-01,7.0,-0.20316863255099496,0.39616158682654845
2013-11-02,7.533333333333333,-0.20166039391029644,0.39666663733159896
2013-11-03,7.7,-0.23472268227407106,0.4299999706649323
2013-11-04,7.933333333333334,-0.24931346632597504,0.4369444151093767
2013-11-05,7.8,-0.2178083021530607,0.42064811881308045
2013-11-06,7.866666666666666,-0.2192123441983361,0.4373147854797471
2013-11-07,8.033333333333333,-0.2416562665590742,0.46398145214641384
2013-11-08,8.466666666666667,-0.26015135354077423,0.48962247778743945
2013-11-09,8.6,-0.26016306535676725,0.5062891444541061
2013-11-10,8.866666666666667,-0.2685436271754464,0.5271224777874395
2013-11-11,9.0,-0.2848874472705087,0.5521224777874394
2013-11-12,9.1,-0.31781657965258364,0.5854558111207727
2013-11-13,9.766666666666667,-0.3247259481874665,0.6054558111207728
2013-11-14,9.5,-0.3394238749273181,0.5971224777874394
2013-11-15,9.733333333333333,-0.3642213951106997,0.6256939063588681
2013-11-16,9.8,-0.3968766222949954,0.6590272396922014
2013-11-17,9.366666666666667,-0.38775655380601853,0.6385144191793809
2013-11-18,9.433333333333334,-0.4048050303998535,0.6489906096555713
2013-11-19,9.466666666666667,-0.38380322152772695,0.6381320237969855
2013-11-20,8.466666666666667,-0.39352725576511305,0.6441149297798915
2013-11-21,8.533333333333333,-0.40290621975782226,0.6488768345417962
2013-11-22,8.3,-0.41868613251008596,0.6573082070908158
2013-11-23,8.066666666666666,-0.41596678126835473,0.6568808566634653
2013-11-24,9.3,-0.42829669683699,0.6794033791859879
2013-11-25,9.5,-0.4311925427000711,0.6805938553764641
2013-11-26,9.233333333333333,-0.4544361010466943,0.6927150674976762
2013-11-27,9.566666666666666,-0.4622397263124515,0.6971595119421207
2013-11-28,9.933333333333334,-0.45151026559110957,0.6922877170703258
2013-11-29,9.666666666666666,-0.4600146403497424,0.6964423064423065
2013-11-30,10.0,-0.4720101286271629,0.7024851914325598
2013-12-01,10.433333333333334,-0.47631074044102595,0.7035963025436709
2013-12-02,10.3,-0.4892835011432491,0.7104986594460279
2013-12-03,10.233333333333333,-0.4887218467079853,0.7104986594460279
2013-12-04,9.7,-0.4636737325969592,0.6813319927793612
2013-12-05,9.566666666666666,-0.5025823671801145,0.7013319927793611
2013-12-06,9.833333333333334,-0.49337265602581254,0.6979986594460279
2013-12-07,9.8,-0.503741669772392,0.7046653261126946
2013-12-08,9.433333333333334,-0.5180794477109902,0.7123576338050023
2013-12-09,9.833333333333334,-0.5347948711012596,0.7206909671383356
2013-12-10,9.9,-0.5171063718591922,0.7098576338050022
2013-12-11,9.933333333333334,-0.5106780280068312,0.7048576338050022
2013-12-12,10.066666666666666,-0.4898692838601208,0.6953338242811927
2013-12-13,10.133333333333333,-0.4875495617477397,0.6935156424630108
2013-12-14,10.666666666666666,-0.5084315158315798,0.7205989757963441
2013-12-15,11.133333333333333,-0.4926190646165624,0.7126624678598362
2013-12-16,11.833333333333334,-0.47563260702336324,0.7039668156859232
2013-12-17,13.0,-0.49354051464556437,0.7296811014002089
2013-12-18,14.166666666666666,-0.49677904664000555,0.7312684029875105
2013-12-19,15.2,-0.511345859752851,0.7389557414888024
2013-12-20,16.1,-0.5080736552102494,0.7371038896369507
2013-12-21,17.533333333333335,-0.4887656649526928,0.7274885050215661
2013-12-22,17.466666666666665,-0.4817902330633972,0.722488505021566
2013-12-23,18.133333333333333,-0.46138845765947784,0.711377393910455
2013-12-24,17.733333333333334,-0.47177804207621954,0.7168548713879324
2013-12-25,18.433333333333334,-0.4735069635804673,0.7173310618641229
2013-12-26,19.133333333333333,-0.4507286631361822,0.7034421729752339
2013-12-27,19.433333333333334,-0.430940773284718,0.6917755063085674
2013-12-28,19.333333333333332,-0.43716707173029423,0.6946183156731158
2013-12-29,19.066666666666666,-0.4270725662575055,0.6892214902762904
2013-12-30,18.866666666666667,-0.429826434413622,0.6903011124085442
2013-12-31,18.966666666666665,-0.43745955893731464,0.6947455568529886
2014-01-01,18.9,-0.4227734212235468,0.6859492605566923
2014-01-02,18.966666666666665,-0.4232396490198894,0.6859492605566923
2014-01-03,19.7,-0.43338544445550586,0.7071613817688135
2014-01-04,20.366666666666667,-0.4246294394483827,0.7023994770069087
2014-01-05,20.6,-0.4449524141232246,0.7125955554382812
2014-01-06,20.7,-0.4359109601543137,0.7078336506763765
2014-01-07,23.0,-0.42057802386514875,0.7003219135871747
2014-01-08,23.3,-0.4266864427818113,0.7033219135871747
2014-01-09,23.3,-0.46799940555227326,0.7266552469205081
2014-01-10,24.633333333333333,-0.488837271796766,0.7392478395131007
2014-01-11,25.266666666666666,-0.504478042214196,0.7462075464728076
2014-01-12,24.933333333333334,-0.5119750552960018,0.7502479505132116
2014-01-13,24.566666666666666,-0.4975454343445878,0.7431646171798784
2014-01-14,24.133333333333333,-0.5075227911147967,0.7475296965449576
2014-01-15,23.633333333333333,-0.5247795788688522,0.7562253487188707
2014-01-16,23.1,-0.5137157548193398,0.74980930861862
2014-01-17,22.2,-0.5208948562221373,0.7533013721106836
2014-01-18,20.833333333333332,-0.5337061349876531,0.7595029224982804
2014-01-19,19.8,-0.5463989531988376,0.7657992187945768
2014-01-20,18.633333333333333,-0.555314350521393,0.7695322504687849
2014-01-21,19.233333333333334,-0.5481697569593219,0.7676091735457079
2014-01-22,18.633333333333333,-0.5725007027499002,0.7801091735457079
2014-01-23,18.1,-0.5680517118750799,0.7780350994716339
2014-01-24,17.066666666666666,-0.5795708836551438,0.7847017661383006
2014-01-25,16.733333333333334,-0.5928770816522673,0.7938287502652847
2014-01-26,16.033333333333335,-0.5753931816615497,0.7854954169319514
2014-01-27,15.9,-0.5575921315665044,0.7766472094567417
2014-01-28,17.133333333333333,-0.5679096837400549,0.7825995904091224
2014-01-29,17.9,-0.5611421591904605,0.780106712916245
2014-01-30,17.966666666666665,-0.5662030503683798,0.7828844906940229
2014-01-31,17.666666666666668,-0.5521807712278848,0.7763368716464037
2014-02-01,17.6,-0.5288619967926295,0.7652257605352927
2014-02-02,16.933333333333334,-0.5513784996390004,0.7773469726565048
2014-02-03,16.3,-0.5278488431474181,0.7654422107517429
2014-02-04,15.866666666666667,-0.5320990776589711,0.7669127989870369
2014-02-05,15.833333333333334,-0.5193763883198784,0.7605635926378306
2014-02-06,13.933333333333334,-0.5157176670851614,0.758551520203223
2014-02-07,13.2,-0.5038777288154404,0.7527737424254453
2014-02-08,13.266666666666667,-0.47682437191628485,0.7388848535365562
2014-02-09,11.966666666666667,-0.4678491523442529,0.7340700387217416
2014-02-10,11.266666666666667,-0.4573599812886059,0.7299674746191775
2014-02-11,11.4,-0.4778377658791946,0.7410785857302886
2014-02-12,11.533333333333333,-0.504464128635641,0.7544119190636219
2014-02-13,11.633333333333333,-0.5016667280229183,0.7536543433060461
2014-02-14,11.666666666666666,-0.4999569677665308,0.7536543433060461
2014-02-15,11.133333333333333,-0.5263607961239262,0.7676894310253444
2014-02-16,10.833333333333334,-0.5241192674274421,0.7665783199142332
2014-02-17,10.9,-0.5075682804619448,0.7582449865808999
2014-02-18,10.733333333333333,-0.486949217879293,0.7315783199142332
2014-02-19,10.266666666666667,-0.47484386810172224,0.7263495617442985
2014-02-20,9.4,-0.4627513598407019,0.7032726386673755
2014-02-21,9.233333333333333,-0.4716555804184452,0.7074393053340422
2014-02-22,9.0,-0.4538075500234672,0.698180046074783
2014-02-23,8.9,-0.45423245514479366,0.698180046074783
2014-02-24,8.466666666666667,-0.463773529437794,0.7029419508366878
2014-02-25,8.733333333333333,-0.4894061273201323,0.7160732639680009
2014-02-26,8.366666666666667,-0.5236382883181504,0.7336171236171237
2014-02-27,6.966666666666667,-0.5405664721248155,0.741950456950457
2014-02-28,5.866666666666666,-0.5394006276247506,0.741024531024531
2014-03-01,6.166666666666667,-0.5398066843426451,0.7413118873463701
2014-03-02,6.266666666666667,-0.5636238695629093,0.7536928397273226
2014-03-03,6.433333333333334,-0.5467073442817715,0.7439706175051003
2014-03-04,6.833333333333333,-0.5164741272864869,0.7273039508384336
2014-03-05,7.7,-0.5446804374593626,0.7415896651241478
2014-03-06,8.433333333333334,-0.557601907595577,0.74864094717543
2014-03-07,8.8,-0.5648424832059997,0.751908921031639
2014-03-08,9.166666666666666,-0.5742256834824654,0.7560993972221153
2014-03-09,9.466666666666667,-0.5900397409717015,0.7644327305554486
2014-03-10,9.666666666666666,-0.6144192495553356,0.7764697675924858
2014-03-11,10.433333333333334,-0.6169463261207784,0.7774276219986158
2014-03-12,10.866666666666667,-0.6254775413558175,0.7803905849615789
2014-03-13,10.966666666666667,-0.6124596142064086,0.7733730411019298
2014-03-14,10.933333333333334,-0.6114005441700415,0.7733730411019298
2014-03-15,10.8,-0.6202885331182444,0.777702045430934
2014-03-16,10.533333333333333,-0.6223927159355622,0.777702045430934
2014-03-17,10.833333333333334,-0.6064697564555414,0.7693687120976007
2014-03-18,11.133333333333333,-0.6032764838384133,0.7682576009864897
2014-03-19,11.666666666666666,-0.6078438272323748,0.7699242676531562
2014-03-20,12.5,-0.6305847337093494,0.7979242676531563
2014-03-21,13.033333333333333,-0.6292020319917272,0.7967546770098813
2014-03-22,13.433333333333334,-0.6197765953691605,0.8078657881209925
2014-03-23,14.133333333333333,-0.6114490481567187,0.8036991214543259
2014-03-24,14.1,-0.6432541472069228,0.8203657881209926
2014-03-25,14.666666666666666,-0.6159166628692573,0.8055509733061776
2014-03-26,15.0,-0.6041169905329681,0.7994903672455717
2014-03-27,14.933333333333334,-0.5966091924673266,0.7937664615216659
2014-03-28,16.1,-0.5836704705965973,0.7867897173356194
2014-03-29,16.566666666666666,-0.573838169481601,0.7826230506689528
2014-03-30,17.733333333333334,-0.5776657295341382,0.7840850389730464
2014-03-31,17.5,-0.5874087302334485,0.7891007129542376
2014-04-01,18.133333333333333,-0.566357585386894,0.777376575023203
2014-04-02,19.633333333333333,-0.5899219458932111,0.7894048769099956
2014-04-03,19.466666666666665,-0.6070370031175302,0.7986641361692547
2014-04-04,19.733333333333334,-0.5949388265609253,0.7927117552168739
2014-04-05,18.9,-0.5985606866768814,0.793993806498925
2014-04-06,18.4,-0.5804576970243038,0.7851702770871605
2014-04-07,18.0,-0.5515446044783299,0.7699907899076733
2014-04-08,17.866666666666667,-0.5104278082099727,0.7477685676854511
2014-04-09,17.8,-0.5057278546334918,0.7454537528706363
2014-04-10,17.033333333333335,-0.4771278428047331,0.7278292317978393
2014-04-11,16.7,-0.4472288852001218,0.7106996021682097
2014-04-12,16.3,-0.4411802714881169,0.7081933365040493
2014-04-13,16.533333333333335,-0.43756944904561185,0.705971114281827
2014-04-14,16.566666666666666,-0.4373764902195013,0.7065663523770651
2014-04-15,17.433333333333334,-0.419141484946742,0.6966898091671886
2014-04-16,18.6,-0.4175472125041396,0.6958032843444936
2014-04-17,18.766666666666666,-0.42023293147099455,0.6974699510111603
2014-04-18,22.066666666666666,-0.42337641555921374,0.6999349370055581
2014-04-19,23.3,-0.4254637446789781,0.7009671950700741
2014-04-20,23.6,-0.43615142678625574,0.706105039681603
2014-04-21,24.4,-0.4715904513207461,0.7246235582001215
2014-04-22,23.866666666666667,-0.4637518664241551,0.7204568915334548
2014-04-23,24.1,-0.4376420177559772,0.7079568915334548
2014-04-24,24.266666666666666,-0.4575691533361891,0.7184238802613131
2014-04-25,24.266666666666666,-0.4403611278445902,0.709332971170404
2014-04-26,24.333333333333332,-0.4392278118920515,0.7089962708337036
2014-04-27,23.433333333333334,-0.44065307904736983,0.7097230150197501
2014-04-28,23.133333333333333,-0.44135480958606166,0.7091277769245121
2014-04-29,22.133333333333333,-0.41469753039736595,0.6937768997315297
2014-04-30,21.433333333333334,-0.42091557643761196,0.6968072027618326
2014-05-01,21.5,-0.44992211999755516,0.7130474697251252
2014-05-02,20.633333333333333,-0.450486247592947,0.7132105258630241
2014-05-03,20.333333333333332,-0.43094210908192504,0.6872845999370981
2014-05-04,19.366666666666667,-0.4459243347844783,0.6956179332704315
2014-05-05,19.833333333333332,-0.4278124002550678,0.6867290443815427
2014-05-06,19.933333333333334,-0.4342933016950524,0.6900623777148759
2014-05-07,20.4,-0.44025088225308123,0.6932912476104125
2014-05-08,20.9,-0.46704997090480055,0.7081463200741805
2014-05-09,21.133333333333333,-0.46154600675601476,0.705066609929253
2014-05-10,21.833333333333332,-0.4791064392210029,0.7174122889415988
2014-05-11,22.166666666666668,-0.49931087089499765,0.7289863630156729
2014-05-12,22.5,-0.5109683529968014,0.7345886039120314
2014-05-13,22.366666666666667,-0.5096326078018557,0.7337805231039505
2014-05-14,22.333333333333332,-0.5008604027726407,0.7284233802468076
2014-05-15,21.6,-0.492491544011383,0.724966590123351
2014-05-16,20.366666666666667,-0.46654417549016614,0.710853114946046
2014-05-17,19.9,-0.4478001540678329,0.6991864482793794
2014-05-18,16.1,-0.443888639097732,0.6967214622849816
2014-05-19,14.433333333333334,-0.4322650047424758,0.6899114264426877
2014-05-20,13.766666666666667,-0.4207675905949058,0.6845542835855447
2014-05-21,13.9,-0.4096003553694667,0.6782579872892485
2014-05-22,13.633333333333333,-0.39254527776700077,0.6532579872892483
2014-05-23,13.366666666666667,-0.38642754866939605,0.6324246539559151
2014-05-24,12.6,-0.36147951528128586,0.6034391467095384
2014-05-25,12.366666666666667,-0.39049814907137426,0.6185906618610535
2014-05-26,12.533333333333333,-0.4050810854242269,0.6274921770125685
2014-05-27,12.766666666666667,-0.40786431124650285,0.629394350925612
